
8902168.226667  -5160214.293333  4209453.833333
-11792633.253333  -5448500.210000  3750456.735000
-3926310.330000  6216518.021667  1614239.748333
7098134.306667  11482026.150000  -4546851.620000
2619079.343333  3355666.958333  5053381.763333
-4698260.773333  6393834.175000  -1036886.753333
5928514.530000  -6010006.875000  -5536488.385000
7309177.913333  6684403.075000  10212758.596667
-2402280.830000  -5858551.928333  -2725511.165000
-875985.376667  1988127.008333  -15277718.963333
-5367685.126667  -1608381.236667  522683.713333
-919273.390000  -810029.476667  -5425651.615000
251021.516667  -8316994.845000  -6994733.816667
-1865108.626667  -3343886.818333  3067001.338333
9139948.800000  13192418.961667  -3027957.460000
2216485.723333  -1769611.666667  3108258.246667
4278859.913333  4189205.346667  -3266758.320000
1229814.840000  -4038162.418333  -3384203.101667
-10774432.690000  -10224320.846667  -2601509.620000
3327355.060000  -6597337.630000  3787770.270000
6302504.803333  -4907585.833333  -3666980.081667
5047371.353333  -994270.816667  -7307573.923333
-1349908.433333  5268040.748333  7163432.795000
12854272.723333  6417540.841667  -7812336.731667
-6553750.666667  -15307862.425000  -2767613.326667
4666992.916667  -803566.156667  3032665.575000
2832153.136667  -4477411.295000  -322991.666667
182181.243333  9155464.998333  -6270738.340000
-5214856.140000  -4693283.693333  -5675541.336667
728912.106667  1626504.356667  305702.105000
1915553.973333  2259690.683333  6851607.028333
-2105856.843333  43049.065000  -7240540.798333
4233193.193333  -4575929.900000  1928277.906667
8282364.733333  12192275.920000  949298.493333
-3130938.050000  -1591371.626667  13615596.300000
-775234.446667  17407181.433333  -2295945.166667
-8857478.046667  -8974178.810000  -4884841.996667
-9532079.513333  -5238238.758333  92861.446667
-5550649.363333  -1895954.026667  -5544950.840000
2283012.406667  -11052490.416667  2617023.223333
-2290517.580000  -2676353.955000  9978888.420000
7557190.236667  7104696.211667  -1946906.683333
-2486125.393333  -631613.490000  -163073.283333
-257972.530000  11364064.273333  -3502782.671667
-2681871.430000  -15536796.006667  6002906.771667
-10267809.140000  6644607.581667  2185971.005000
-8808523.480000  -3639803.431667  6010657.015000
-3282467.990000  -5159423.570000  -279019.461667
6175022.246667  4197139.825000  -2240770.073333
-8579641.470000  -4902130.941667  8482088.795000
-1570227.513333  -1022804.630000  368015.220000
5746421.256667  -4206520.120000  4347154.235000
-3487355.823333  10317956.281667  10156124.788333
-8594789.133333  -1222733.941667  771334.923333
-13414883.676667  6742232.143333  14614481.563333
7787763.226667  7982979.018333  9046363.548333
-2241093.690000  1512998.238333  -4898694.785000
-6735588.363333  1944297.238333  -11764558.510000
190463.633333  -4473282.040000  7283996.963333
7239088.723333  -9008398.851667  6305073.536667
-5878089.126667  1124013.560000  -3325303.340000
346722.000000  1174101.851667  4946626.750000
-5967172.086667  96261.170000  63544.146667
-5701214.483333  8799975.071667  -3714501.263333
6994443.236667  -1663476.555000  3880945.381667
-5268117.766667  4157332.380000  -1643630.983333
-13562039.763333  -1280579.708333  -805801.028333
8604042.976667  6578103.825000  -5204544.551667
-7344032.186667  3711506.666667  -150820.730000
-1477165.250000  2128101.273333  -6317824.860000
4215136.560000  -4708354.021667  -1831212.028333
4703298.306667  -7712076.451667  2246331.628333
588644.873333  -2588979.243333  -1831301.905000
7185018.743333  -1112450.061667  6493490.175000
4392560.856667  6194616.858333  -8709159.741667
-7708200.906667  -11836769.413333  375757.860000
6372025.020000  -883857.068333  1339546.055000
-11298191.306667  -1343858.360000  -3644629.630000
9912695.976667  11368133.538333  4981347.601667
944256.333333  -6074043.225000  3817083.806667
10856953.923333  -8502081.856667  8355205.301667
-4697514.663333  16625617.193333  12485197.216667
11365200.546667  -4787714.228333  -4977484.256667
-825579.130000  -5546616.608333  -9068262.533333
-3320316.973333  7121444.931667  -776917.370000
-3547287.166667  -1745198.726667  2142460.026667
-5302842.376667  -9377712.985000  -5935529.170000
3438177.423333  -3460062.628333  3476140.008333
-9265736.650000  2067624.050000  -5381620.815000
4215382.723333  -7618055.258333  -73645.696667
-3323217.426667  7260403.943333  6787183.470000
-1278274.726667  -4802240.720000  8036413.363333
-8195445.290000  -5312444.480000  13338461.665000
2473761.056667  301580.921667  8084358.556667
-3723271.130000  3069619.441667  2102285.423333
-4777017.643333  -6324258.223333  -4159286.851667
-3045696.063333  -673641.071667  2379223.710000
10583690.386667  -5687593.721667  -6126620.823333
-612372.076667  -6342157.033333  -5577757.655000
-4103158.190000  10400103.308333  11861858.746667
946206.163333  3139184.465000  3663895.863333
-194982.603333  4172353.260000  2306306.286667
3315192.696667  -5777214.076667  -5105260.668333
-5280856.410000  -1051378.435000  342612.856667
1966850.786667  -4314564.486667  972229.446667
3270945.760000  9836605.605000  5041949.705000
-4268761.383333  -8886052.385000  3500373.396667
-6549699.943333  -5059022.403333  2704745.101667
6863718.006667  2520151.480000  6322906.928333
-7554565.976667  -3357596.358333  1476582.698333
-2726434.026667  -11648848.561667  8523814.800000
12424806.893333  -9471877.140000  -671855.068333
-9604014.450000  16530122.451667  -9867307.776667
1026690.843333  -5530658.071667  -972892.155000
5071567.570000  -3701104.351667  -8046229.491667
2965687.643333  -13120972.695000  2947949.036667
171123.983333  -3477499.503333  -3638244.601667
-2895790.850000  -4523033.528333  -5310607.265000
4140719.640000  6146790.386667  601226.400000
-9790830.233333  -8932983.126667  -5157857.203333
-6199588.546667  8036502.770000  -9148004.486667
4896400.003333  2435520.850000  -45710.213333
-7926305.936667  1429310.758333  -1939648.955000
-9013350.430000  -5244381.696667  4571641.678333
8375961.463333  3182902.341667  3532615.980000
-4233504.986667  -2721795.106667  -6305812.043333
7859764.796667  3095684.910000  3651056.701667
7041143.023333  12417271.556667  1887921.790000
-4392324.830000  171401.013333  12523872.885000
9504975.280000  11352755.920000  5232047.806667
-681505.843333  -3324605.585000  2889405.656667
-4134407.353333  4312780.413333  -12284890.440000
11020147.720000  5916140.306667  2524563.668333
2672662.846667  12132334.476667  -1585805.516667
-14269831.673333  11450229.836667  -2583489.063333
-2057391.543333  -2219305.781667  5264956.478333
1574375.910000  -17439788.370000  4017933.851667
-3899515.200000  3125676.863333  -8986109.573333
3175808.063333  2287674.035000  2496288.853333
-1429236.683333  1025594.393333  -7537768.166667
-5382272.646667  2906498.166667  8620813.090000
131487.696667  -2157542.683333  -5493321.901667
-4062729.996667  -3597690.001667  -2188487.980000
11020259.790000  -4712587.915000  8997198.330000
1280487.210000  4907557.475000  2607809.931667
-2176051.656667  9858435.821667  1245181.123333
355327.076667  -6611029.913333  31121.161667
13285563.323333  -1641134.948333  12564795.675000
8373134.506667  7406127.033333  -3797768.160000
-8505004.713333  2899395.916667  -7802796.230000
7234858.650000  -8281707.841667  -3453025.661667
3378832.136667  2266704.855000  -2759406.045000
-206822.530000  -2059289.626667  -7009887.615000
-8737014.750000  -3231831.376667  -7541247.081667
-9207147.400000  636514.833333  -11375055.750000
-4073797.463333  269276.661667  -4210789.115000
-11660664.133333  11751060.166667  426883.760000
4433537.760000  -2631377.965000  -2328424.270000
283877.470000  -1483222.178333  -426921.011667
-1875748.610000  5862796.576667  4161278.371667
37456.163333  3695245.701667  -9195006.053333
-331880.930000  -3441297.371667  1301313.763333
-7475225.910000  1163296.546667  8442789.185000
-9495446.803333  -920361.480000  132271.295000
6891390.943333  4813977.481667  6059541.228333
1551274.460000  1128405.591667  -2013426.753333
4887865.286667  -10578757.410000  -9918747.383333
5896249.536667  -2859135.166667  -7838165.173333
1616207.473333  -2155899.921667  -1285423.616667
9114850.623333  656529.361667  4259419.931667
12285215.070000  1326501.793333  -725979.520000
4450125.273333  4911509.106667  10414740.530000
-3052851.356667  127854.260000  -1599263.881667
7112412.470000  4765962.650000  1185729.060000
10278949.646667  -6184421.493333  13490922.428333
-2473701.506667  -4980432.516667  2704575.043333
5772598.036667  -2639514.041667  8020327.021667
4524915.526667  5655493.430000  -706054.536667
4016274.796667  759522.713333  2329038.435000
-404477.213333  862377.020000  1396500.346667
-5321055.113333  6982266.380000  -7896349.936667
-5940809.516667  605447.313333  -4958111.393333
8615299.436667  5178804.051667  10737514.766667
6147603.873333  9106483.188333  -3659490.273333
3641249.823333  -4707551.951667  5677308.565000
-7723369.580000  6561235.613333  -1726919.443333
501651.153333  9269832.565000  -8620474.803333
10030614.320000  -10371903.600000  5890457.940000
1859156.273333  -3135370.790000  6465955.761667
5510995.163333  17512005.551667  -7309714.568333
9721155.363333  -1876630.811667  2292598.600000
-745732.833333  3517236.726667  -10130044.598333
6127898.196667  3445310.706667  2119689.245000
-1749542.200000  8031182.436667  -2032977.710000
-9401176.983333  4179650.516667  737250.505000
-1433962.503333  -3871471.775000  -2931591.303333
-7438699.976667  5874461.938333  -11088049.393333
1942498.576667  -1299884.910000  -5382605.741667
-8620916.376667  -2396845.765000  -1036866.375000
5296446.863333  -96071.105000  90081.395000
-2024251.226667  -3758414.388333  -3048230.555000
-1460890.490000  14977651.396667  2044537.611667
5948975.006667  -6127278.846667  3947831.946667
-3952121.200000  3149153.958333  -3713015.883333
14696468.910000  8008998.718333  4686928.256667
4374127.383333  -6955175.398333  9460956.468333
1322837.126667  5865183.498333  5297211.296667
1956590.000000  -4283204.448333  -9854471.900000
-3664291.083333  -7105968.208333  -8273934.396667
3487596.470000  -7160278.773333  8975146.651667
1876737.673333  1642931.308333  652485.148333
5228510.640000  -2732453.578333  -6460679.286667
-4157608.166667  2816100.615000  3890669.818333
438475.990000  5207979.730000  -3549663.491667
1528663.870000  826254.548333  8293138.151667
-4933909.323333  4930719.790000  -5488211.561667
-12880965.666667  4783071.386667  -3859099.235000
10454418.856667  3536153.455000  7810012.813333
-5168294.490000  -207709.315000  871062.683333
4960142.743333  -12923599.445000  8288280.060000
3746464.373333  -1869045.448333  -4286694.316667
12680211.813333  -6469050.966667  -15263976.016667
3928099.930000  4915537.781667  1199617.135000
3412225.030000  -2675098.533333  2171135.468333
-250115.460000  -2323840.458333  4028945.326667
-2796935.336667  -3059918.436667  3263819.711667
5135773.266667  5673640.813333  -5643642.406667
4802358.283333  -4680145.230000  1452564.610000
-8701195.353333  3436262.036667  15598874.168333
-4615810.603333  -2166147.391667  3359962.428333
2125940.956667  -2922396.183333  -13039156.005000
2702688.583333  5695622.415000  -7465906.263333
1661557.490000  3885589.148333  -9787988.800000
6378996.680000  14565584.513333  9122556.970000
-3426839.816667  -4453997.543333  -968776.881667
-5668676.713333  -4711636.921667  -1870940.443333
-1336867.276667  5958925.745000  -1255442.626667
-474916.846667  -5453039.991667  1907912.376667
-9241968.370000  4433112.380000  -1468669.805000
-6798161.650000  -2158654.400000  4180178.405000
806093.096667  13451782.098333  -7850222.786667
-858909.096667  -1814029.058333  14756961.305000
5951417.120000  3498213.043333  1522499.630000
1262907.876667  -8397160.278333  345359.171667
-11209705.573333  -5074086.108333  -5016574.688333
-1010933.530000  -7278860.375000  -8766152.826667
-10163273.533333  -9064643.940000  1975601.885000
-6272578.133333  -2755144.018333  -3969836.535000
3461224.363333  3394741.635000  13169097.500000
-2470216.420000  496008.566667  -4208316.050000
-1599084.906667  945192.296667  -3488643.400000
-3395086.403333  4549098.105000  -3799468.555000
-2704060.053333  -5091949.753333  -1920723.015000
16579046.626667  -9763207.930000  -3672298.570000
-1102274.440000  -627995.986667  -5736240.760000
-10874016.293333  -8341114.676667  -3566454.495000
301324.930000  -6826461.228333  2861118.808333
6095040.410000  -6820106.618333  -7210508.966667
8224251.160000  1109717.376667  7512973.473333
2715191.900000  9278020.310000  -5257184.856667
1909169.156667  -5922875.631667  -3864163.651667
-9411291.810000  5007863.535000  8884729.601667
-589302.350000  3874989.405000  10067182.948333
2425889.103333  -6257135.353333  5039820.320000
4030339.210000  4158999.516667  6866155.735000
-11677402.586667  4414546.425000  84507.913333
3454418.803333  -5029519.561667  6812211.166667
-12737312.343333  -1137618.588333  10181076.708333
27249.266667  -6985871.503333  -1285541.033333
11099987.160000  -10959987.820000  -3497974.870000
-8272918.490000  -7315096.370000  3882331.678333
-7659533.876667  -3722930.705000  -9961526.345000
9488947.993333  -989387.693333  10352598.526667
3036121.140000  -3476965.050000  3486472.393333
-12889184.016667  7068167.818333  -7552617.991667
-6139678.770000  1315448.466667  -5465509.231667
-1213973.073333  10480488.430000  1838246.871667
-4280497.530000  -1464360.598333  3051323.990000
1914915.563333  10943389.515000  -4903619.720000
267286.750000  -7713815.211667  -3751370.753333
1515939.426667  5848202.206667  -4667080.036667
-693519.010000  15289289.391667  5626558.203333
9739534.060000  -1660958.063333  9968012.175000
-6060838.826667  1372232.720000  71390.688333
-7551255.303333  11561433.460000  -6291002.923333
8836430.886667  -1016882.630000  8862954.520000
-14076304.770000  16889788.310000  10725412.705000
3242385.826667  -375917.676667  -1665696.806667
12535352.413333  5776675.098333  4690926.216667
3627673.763333  -6824385.813333  3895793.886667
8201283.630000  -1859736.210000  -4657313.738333
1857532.346667  -1937047.798333  4836783.550000
-9105918.056667  9802870.486667  5768134.220000
970506.086667  -4525051.718333  3799613.308333
6220689.116667  -2492032.831667  8894207.815000
-6288408.043333  746345.706667  -3244870.590000
4520701.470000  3413117.221667  4768876.740000
-9404059.966667  9853647.315000  -11284806.926667
7322795.296667  12573294.205000  -519999.050000
6722753.160000  1394695.650000  -2827185.053333
3031724.793333  -2100801.410000  -9745390.676667
2943302.093333  -6764838.760000  8505013.103333
15362618.200000  -5654099.408333  407623.723333
6929515.090000  -8389810.055000  -1333619.445000
5347411.803333  7493000.685000  -7152866.081667
-7807707.106667  121422.656667  2775070.478333
512047.976667  -1471132.175000  2014699.273333
-3625919.616667  -7247606.606667  -4625496.443333
314213.896667  4637090.973333  -5646609.178333
6686454.063333  -6169049.486667  -3693387.835000
-5859676.030000  4389550.748333  -1196614.111667
9701668.076667  9442369.136667  -200860.968333
-11414274.900000  -1773846.421667  -117984.811667
-8230333.286667  -518840.588333  -4294194.715000
10585439.413333  -2497873.110000  7194883.120000
-3906749.573333  3495149.736667  -2217372.211667
-756262.183333  9647117.268333  2993323.350000
-856083.540000  -6042641.860000  2732077.233333
-7098776.356667  -6601703.980000  -1486009.863333
8589198.593333  -13770858.273333  14848843.150000
-10793449.710000  -5122064.071667  -1709985.693333
-7464296.653333  13800014.850000  5490108.791667
960468.366667  8582963.641667  4882970.423333
4260827.926667  5486271.821667  -12317406.786667
1601670.573333  -6665937.941667  -433419.816667
-675764.213333  -10071234.721667  5651650.461667
1458150.660000  9135867.933333  2921945.490000
-1442504.296667  4324304.430000  10805926.928333
5641478.610000  -7760218.341667  7197156.733333
-759474.466667  -7417184.565000  -997616.325000
5241375.866667  7769310.846667  -6778335.233333
9035659.360000  -4450989.403333  1786800.630000
-1009470.103333  -945992.588333  -6526988.931667
3318239.986667  5950488.318333  -1255642.815000
-250832.663333  1390754.591667  13575931.756667
2190016.490000  -8709966.998333  -3032204.553333
12416421.603333  -1845396.776667  6248611.485000
-5264466.746667  -2022845.591667  2482406.735000
11667809.356667  -309240.178333  -3478955.820000
-3219198.530000  2161113.403333  -6014909.901667
7670061.666667  406370.011667  1977640.770000
3460944.406667  -6032350.653333  11649362.736667
-9240386.946667  -4322569.468333  5701460.826667
4672465.086667  3764296.635000  2550192.831667
-3746522.173333  4875973.848333  581768.235000
-6744439.043333  -9443938.318333  9532680.051667
817117.540000  1068924.846667  8780454.446667
-1935289.663333  3466977.675000  1119572.065000
-4408703.026667  -331810.960000  3200235.390000
-14764707.886667  -4574411.635000  -3832621.926667
5204218.880000  -3449543.853333  1944954.920000
-7253627.096667  -4263585.315000  736108.066667
1818933.596667  7878180.045000  14511143.915000
11358939.013333  2789887.076667  4935378.853333
-7857042.700000  8180827.391667  -10553606.743333
10168212.223333  3155614.871667  -1887917.345000
5654911.946667  -331977.178333  -6839059.376667
2966567.903333  -9012240.286667  889505.088333
-213496.463333  -11984868.801667  -10507489.281667
6690696.240000  -2099731.826667  4771870.960000
-46799.436667  -4256316.595000  -11797688.856667
7054881.423333  -2970068.996667  10377161.995000
-8702218.626667  -1123882.250000  -1135001.486667
-255176.423333  -13719348.718333  8795795.155000
-3573045.940000  10774530.853333  2267945.190000
279392.976667  -2465628.128333  9019614.068333
-4701732.156667  -12774486.630000  -5574162.638333
-5259940.203333  4342448.041667  -5907437.910000
-5916045.943333  11469310.670000  -1525607.550000
7037160.850000  1464354.605000  4605799.230000
-1894089.333333  -710525.588333  471296.158333
-5895043.006667  2910007.770000  858007.720000
-4404644.206667  -5233518.083333  -7152411.040000
-7322311.526667  1213717.851667  -6386514.856667
-3293517.340000  12229411.785000  -2942063.925000
5651317.226667  5434204.703333  2032503.263333
13640453.720000  449450.890000  -362063.253333
-7129088.773333  4033657.541667  7877586.516667
6397924.586667  -12137637.406667  1389922.490000
-1341894.943333  4976483.151667  13212188.113333
1521825.583333  -631342.336667  6214346.210000
-4178244.296667  4067267.101667  7754727.151667
212593.423333  -6626572.585000  -11177374.318333
9220474.053333  -4645994.980000  -1455426.080000
2961651.560000  -2668839.130000  6968086.246667
-7849171.926667  -3288473.385000  2710259.238333
9904496.010000  -7254632.811667  -161517.396667
-8706780.053333  3806047.701667  7587138.675000
-7809498.670000  2072906.268333  1311428.686667
-6458281.776667  -3203190.106667  -11447957.583333
13909855.133333  -7622220.675000  -11225378.360000
5533061.523333  -4891620.351667  -12764657.286667
58090.100000  6021923.346667  689813.970000
-7830668.046667  -5688211.751667  770201.535000
-3449242.790000  9358515.155000  -4487005.780000
-1973542.626667  -13125329.898333  -10881824.833333
-10082925.723333  -3879368.173333  -12852090.651667
2047229.060000  3036948.561667  9819638.436667
-11870079.823333  -2339692.885000  5207055.463333
1947833.643333  -5814025.698333  -2850888.916667
3331895.400000  -2021074.560000  2360157.826667
-3579003.483333  10418972.206667  1169219.005000
-8511366.440000  -4359059.138333  4821834.220000
715791.273333  6973366.801667  4201579.076667
-8217464.823333  -836146.381667  1574395.008333
539372.926667  -4688.473333  2093488.391667
-13212669.253333  1739155.513333  -14438426.001667
268775.133333  -9092580.738333  -4167033.280000
9947331.686667  2457053.343333  -11103474.076667
6257689.566667  -952396.383333  766929.003333
1478325.760000  -9329561.823333  -3706177.106667
-3078371.493333  -2051128.998333  -8433463.846667
-2497200.696667  -3644129.525000  5761195.851667
-4825577.270000  -12407346.020000  4983919.715000
3629195.550000  8145833.048333  -4972141.253333
-2989874.606667  1912463.115000  9884249.680000
-8671407.196667  786701.420000  -592254.805000
-2520592.076667  -1610568.488333  7057628.206667
4537612.200000  4166897.296667  175910.123333
904894.536667  6312465.376667  -806959.711667
-5493511.550000  -5624188.838333  -11415585.921667
9083560.606667  3858492.348333  7639066.940000
-4470276.360000  6816862.540000  -7465637.883333
-560583.946667  975329.046667  10971326.598333
1478097.063333  7613380.370000  -724766.745000
-2374234.570000  1412020.401667  -1196150.650000
5536285.146667  -706538.680000  -5978348.870000
-13179527.763333  -4964555.258333  1344554.323333
-1504192.550000  1148427.353333  1569092.448333
-735581.300000  -2272363.180000  16445733.373333
-5324191.586667  2667889.918333  2209370.758333
-2214186.796667  -3190984.935000  -5423581.088333
516120.750000  -429726.185000  8958028.200000
-2247635.186667  9760772.100000  6746902.341667
15241704.596667  -5206213.180000  9790063.890000
-1621696.790000  12481376.476667  8267753.005000
7329595.570000  -13142589.155000  11458700.003333
-5164269.110000  16488956.696667  -3507265.893333
7755436.336667  4781081.935000  12384718.341667
-4893189.836667  8561621.008333  -12432767.341667
-2610642.573333  10864403.535000  -2897765.003333
-1601263.896667  -4475913.335000  -7622436.321667
1763441.810000  -1069354.416667  1470091.923333
10739840.116667  12631417.838333  10064349.503333
8188254.440000  10153339.656667  4823792.650000
7343431.556667  -11215569.468333  9498504.051667
6831050.143333  -4514153.831667  -1815754.198333
-6137715.470000  32138.753333  10663050.126667
6968150.976667  9579277.740000  4471035.458333
12753375.786667  14758542.333333  -2826123.166667
6352142.916667  -1390268.938333  -2545477.286667
-12841354.063333  -8482883.440000  8476843.235000
-4421894.763333  -8853679.946667  -2875475.381667
-979218.906667  2567188.831667  7643532.131667
5937145.583333  -2054698.280000  1379247.411667
7160475.246667  8248291.110000  4114569.590000
-909755.966667  -3263173.480000  -10186918.490000
-6484117.566667  -987404.610000  -2890427.405000
6462014.146667  13126210.353333  7229879.993333
271675.163333  3148452.488333  3055784.826667
10805133.720000  5825577.596667  -336541.216667
5395931.083333  2743206.440000  -7688649.568333
-3652477.190000  -3359006.661667  10312633.128333
-6107192.126667  2491667.528333  3348886.206667
9392542.250000  4175615.283333  -2009436.015000
-940271.796667  -6090260.773333  1198676.968333
-7223013.770000  -4604954.086667  6488700.850000
6438193.423333  -3549299.198333  957081.960000
-644196.460000  -6233173.546667  7912195.340000
742272.416667  4100887.351667  2242681.605000
-14306539.156667  6741587.205000  -15166561.056667
-14035241.223333  9262542.161667  -1362929.263333
4597392.103333  -15758484.555000  9179039.961667
1185556.233333  1735228.685000  7425106.523333
-1207891.873333  -1242156.543333  4749010.550000
530482.160000  -12858300.533333  4379235.756667
16167799.510000  548791.581667  741892.433333
-1619613.393333  -4136431.801667  418197.960000
-2193458.713333  9655440.483333  661081.650000
-2384829.396667  2459245.431667  -4164833.388333
2420019.500000  101539.556667  -5211297.836667
-2088522.800000  -2878212.833333  7555798.590000
10091583.493333  -8195847.536667  -3144662.676667
-7220327.256667  4833661.393333  11293762.513333
3193773.400000  -5411238.746667  -97191.173333
5390594.020000  -1686203.343333  -8645625.106667
-7744795.536667  -1288772.008333  -10921595.645000
-9145892.643333  629911.515000  -73459.808333
-1528452.916667  11237928.065000  6071532.226667
-6952322.766667  -5824119.460000  -7132304.915000
3429286.713333  632639.206667  -6567709.806667
-1056510.146667  12435157.951667  2581746.016667
1957394.726667  5932663.421667  89692.630000
-41162.106667  -5753452.875000  -3037167.326667
7965745.440000  5654273.756667  -8998895.963333
4068363.370000  2851610.643333  2076910.401667
4070185.380000  -4271688.850000  14982551.293333
5352675.033333  -2409034.381667  -1261032.446667
-5025437.506667  13772391.923333  806077.711667
-6742220.000000  -418069.385000  12204807.293333
-2454953.963333  4370396.386667  4301739.928333
4936278.866667  -6968370.535000  -4411876.258333
362610.993333  -785561.170000  -4338569.610000
4716689.223333  715356.558333  792366.561667
-2572172.833333  -4306979.818333  -5783513.481667
8673449.360000  8502407.805000  -85935.786667
2785736.993333  1733658.711667  9107048.580000
2545082.400000  -5597091.461667  4814747.751667
820050.610000  -537394.186667  2824612.568333
-3580847.703333  -8347376.856667  7844001.778333
6626301.163333  -3777298.265000  12831433.251667
-11789883.490000  -2927536.078333  -2751754.936667
14463257.390000  -6533000.751667  1619492.688333
12351290.900000  -4529233.763333  2491529.136667
2813672.173333  1517467.433333  1807339.556667
-59632.216667  -17920850.766667  2677383.641667
-9135813.646667  6256268.106667  -10964039.916667
1502102.110000  -6930279.618333  -3798634.136667
9952655.823333  -2200132.645000  -6069591.475000
-7893331.270000  -1365705.343333  8113883.163333
-2663988.080000  -57723.718333  -838983.265000
-2792340.003333  -3286863.148333  9254830.763333
-3326633.916667  -10888914.658333  2627712.726667
-7587307.150000  1985474.043333  8638454.811667
-5854217.780000  -329094.005000  -3813804.063333
-6882864.520000  7437854.135000  8263108.851667
1105160.200000  -1791352.053333  -7993566.443333
-1663516.033333  -7823404.550000  7360406.666667
2351009.853333  -2102185.390000  4123044.806667
7992684.963333  1162178.541667  1868341.296667
780887.393333  -999178.973333  4163754.215000
6727799.196667  7433947.960000  -2342404.961667
3768466.140000  -1665160.650000  4036874.636667
268874.210000  6377938.231667  10739010.126667
2194135.583333  11410296.571667  -8557358.013333
5448718.180000  -5953051.596667  -3866896.916667
871957.650000  -4626543.071667  -7828288.773333
-900978.816667  7379551.101667  108750.013333
-12890775.720000  -8282456.216667  -6397591.371667
963418.253333  4702305.473333  -2037051.866667
1960117.620000  -6957891.931667  -5483951.026667
-8054191.906667  7278499.793333  2839220.840000
-2771035.690000  -7611055.183333  -11172985.793333
5738440.233333  -7781575.090000  -6713497.353333
2529055.076667  -11507109.211667  3245168.910000
-3235207.416667  5034516.513333  2315813.888333
-2939232.053333  -11675392.713333  5087204.371667
-298313.466667  -8601725.055000  -3584726.610000
-8508472.733333  -6577272.801667  -8190150.696667
-4693174.206667  -579474.680000  -12232541.440000
1868940.453333  -7368395.560000  5503045.506667
7802491.756667  -3964577.083333  -3375816.661667
3249744.923333  -11941170.340000  -5118558.601667
-728773.890000  -282284.705000  4874516.463333
-6555774.616667  -527983.350000  3159738.906667
-4497149.006667  -5104665.133333  4678111.708333
4358566.936667  -2839601.473333  -5410628.481667
-4800480.680000  1220454.391667  -1515256.571667
-9406972.046667  385101.476667  7769062.460000
4408513.316667  1249645.721667  -239607.858333
1123127.026667  7196027.460000  -9163832.613333
-3471531.970000  2177521.770000  -11808816.835000
-7739183.633333  4082845.863333  7868385.375000
-1006049.266667  -4120979.038333  1748511.735000
-5279460.393333  -1756904.960000  -8211076.155000
2847923.100000  3776805.998333  -5741352.750000
-4621277.673333  3307578.946667  2570774.495000
-6042182.853333  -7741752.028333  4266567.386667
-5687860.313333  -8354065.260000  1138078.091667
-6612511.220000  -1222020.893333  5249091.280000
1674158.800000  3990717.455000  -1766008.633333
-11670309.306667  -13153792.805000  -7021217.871667
-945820.206667  -4579368.378333  2012130.460000
-8004583.110000  3621878.285000  -6937566.571667
-2185538.456667  -8198890.845000  312736.683333
-218741.653333  -6566816.335000  -5768596.351667
1945536.440000  9804180.626667  -8034317.048333
-11161126.583333  -7789406.571667  9804946.163333
5584845.233333  -2134018.766667  -3893986.848333
2177365.356667  6724529.130000  -1513212.095000
-2598549.083333  202231.331667  -12004120.976667
2860101.800000  -8892638.676667  -1620161.746667
